사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
145619,2013098,1159010200,11590005,서울특별시 동작구5,서울특별시 동작구 상도동(상도지구대 부근),6,6,0,6,0,0,126.9396953,37.50376308,"{""type"":""Polygon"",""coordinates"":[[[126.9412948,37.5050373],[126.940952,37.5052614],[126.940561,37.5054279],[126.9401366,37.5055305],[126.9396953,37.5055651],[126.9392541,37.5055305],[126.9388297,37.5054279],[126.9384387,37.5052614],[126.9380959,37.5050373],[126.9378146,37.5047642],[126.9376056,37.5044527],[126.9374769,37.5041146],[126.9374334,37.5037631],[126.9374769,37.5034115],[126.9376056,37.5030735],[126.9378147,37.5027619],[126.938096,37.5024889],[126.9384387,37.5022648],[126.9388298,37.5020982],[126.9392541,37.5019957],[126.9396953,37.5019611],[126.9401366,37.5019957],[126.9405609,37.5020982],[126.940952,37.5022648],[126.9412947,37.5024889],[126.941576,37.5027619],[126.941785,37.5030735],[126.9419138,37.5034115],[126.9419572,37.5037631],[126.9419138,37.5041146],[126.9417851,37.5044527],[126.9415761,37.5047642],[126.9412948,37.5050373]]]}"
152324,2013098,1162010300,11620001,서울특별시 관악구1,서울특별시 관악구 남현동(연송빌딩 부근),3,3,0,2,0,1,126.9807405,37.47591231,"{""type"":""Polygon"",""coordinates"":[[[126.9823393,37.4771865],[126.9819967,37.4774106],[126.9816058,37.4775772],[126.9811816,37.4776797],[126.9807405,37.4777143],[126.9802994,37.4776797],[126.9798752,37.4775772],[126.9794843,37.4774106],[126.9791416,37.4771865],[126.9788604,37.4769134],[126.9786515,37.4766019],[126.9785229,37.4762638],[126.9784794,37.4759123],[126.9785229,37.4755607],[126.9786515,37.4752227],[126.9788605,37.4749111],[126.9791417,37.4746381],[126.9794843,37.474414],[126.9798752,37.4742475],[126.9802994,37.4741449],[126.9807405,37.4741103],[126.9811816,37.4741449],[126.9816057,37.4742475],[126.9819966,37.474414],[126.9823393,37.4746381],[126.9826205,37.4749111],[126.9828294,37.4752227],[126.9829581,37.4755607],[126.9830015,37.4759123],[126.9829581,37.4762638],[126.9828295,37.4766019],[126.9826205,37.4769134],[126.9823393,37.4771865]]]}"
146575,2013098,1162010200,11620002,서울특별시 관악구2,서울특별시 관악구 신림동(구로디지털단지역 부근),3,3,0,2,1,0,126.9029226,37.48429619,"{""type"":""Polygon"",""coordinates"":[[[126.9045216,37.4855704],[126.9041789,37.4857945],[126.903788,37.485961],[126.9033638,37.4860636],[126.9029226,37.4860982],[126.9024814,37.4860636],[126.9020572,37.485961],[126.9016663,37.4857945],[126.9013236,37.4855704],[126.9010424,37.4852973],[126.9008334,37.4849858],[126.9007047,37.4846477],[126.9006613,37.4842962],[126.9007047,37.4839446],[126.9008334,37.4836066],[126.9010424,37.483295],[126.9013236,37.483022],[126.9016663,37.4827979],[126.9020572,37.4826313],[126.9024814,37.4825288],[126.9029226,37.4824942],[126.9033637,37.4825288],[126.9037879,37.4826313],[126.9041789,37.4827979],[126.9045216,37.483022],[126.9048028,37.483295],[126.9050118,37.4836066],[126.9051405,37.4839446],[126.9051839,37.4842962],[126.9051405,37.4846477],[126.9050118,37.4849858],[126.9048028,37.4852973],[126.9045216,37.4855704]]]}"
146576,2013098,1162010100,11620003,서울특별시 관악구3,서울특별시 관악구 봉천동(까치고개_남부순환로_진입 부근),3,4,0,2,2,0,126.9661834,37.4759034,"{""type"":""Polygon"",""coordinates"":[[[126.9677823,37.4771776],[126.9674396,37.4774017],[126.9670487,37.4775682],[126.9666245,37.4776708],[126.9661834,37.4777054],[126.9657423,37.4776708],[126.9653181,37.4775682],[126.9649272,37.4774017],[126.9645846,37.4771776],[126.9643034,37.4769045],[126.9640944,37.476593],[126.9639658,37.4762549],[126.9639223,37.4759034],[126.9639658,37.4755518],[126.9640945,37.4752138],[126.9643034,37.4749022],[126.9645846,37.4746292],[126.9649273,37.4744051],[126.9653182,37.4742385],[126.9657423,37.474136],[126.9661834,37.4741014],[126.9666245,37.474136],[126.9670487,37.4742385],[126.9674396,37.4744051],[126.9677822,37.4746292],[126.9680634,37.4749022],[126.9682723,37.4752138],[126.968401,37.4755518],[126.9684445,37.4759034],[126.968401,37.4762549],[126.9682724,37.476593],[126.9680634,37.4769045],[126.9677823,37.4771776]]]}"
146881,2013098,1162010200,11620004,서울특별시 관악구4,서울특별시 관악구 신림동(신대방역 부근),3,3,1,1,1,0,126.9127308,37.48694141,"{""type"":""Polygon"",""coordinates"":[[[126.9143299,37.4882156],[126.9139872,37.4884397],[126.9135963,37.4886063],[126.913172,37.4887088],[126.9127308,37.4887434],[126.9122896,37.4887088],[126.9118654,37.4886063],[126.9114744,37.4884397],[126.9111318,37.4882156],[126.9108505,37.4879425],[126.9106416,37.487631],[126.9105129,37.4872929],[126.9104694,37.4869414],[126.9105129,37.4865898],[126.9106416,37.4862518],[126.9108506,37.4859402],[126.9111318,37.4856672],[126.9114745,37.4854431],[126.9118655,37.4852766],[126.9122897,37.485174],[126.9127308,37.4851394],[126.913172,37.485174],[126.9135962,37.4852766],[126.9139872,37.4854431],[126.9143299,37.4856672],[126.9146111,37.4859402],[126.9148201,37.4862518],[126.9149488,37.4865898],[126.9149922,37.4869414],[126.9149488,37.4872929],[126.9148201,37.487631],[126.9146111,37.4879425],[126.9143299,37.4882156]]]}"
145628,2013098,1162010200,11620005,서울특별시 관악구5,서울특별시 관악구 신림동(성지빌딩 부근),4,4,0,2,2,0,126.9305805,37.47972321,"{""type"":""Polygon"",""coordinates"":[[[126.9321794,37.4809974],[126.9318367,37.4812215],[126.9314458,37.4813881],[126.9310216,37.4814906],[126.9305805,37.4815252],[126.9301393,37.4814906],[126.9297151,37.4813881],[126.9293242,37.4812215],[126.9289815,37.4809974],[126.9287003,37.4807243],[126.9284914,37.4804128],[126.9283627,37.4800747],[126.9283193,37.4797232],[126.9283627,37.4793716],[126.9284914,37.4790336],[126.9287004,37.478722],[126.9289816,37.478449],[126.9293243,37.4782249],[126.9297152,37.4780584],[126.9301393,37.4779558],[126.9305805,37.4779212],[126.9310216,37.4779558],[126.9314458,37.4780584],[126.9318367,37.4782249],[126.9321793,37.478449],[126.9324606,37.478722],[126.9326695,37.4790336],[126.9327982,37.4793716],[126.9328417,37.4797232],[126.9327982,37.4800747],[126.9326696,37.4804128],[126.9324606,37.4807243],[126.9321794,37.4809974]]]}"
145624,2013098,1162010200,11620006,서울특별시 관악구6,서울특별시 관악구 신림동(성민사회복지관 부근),4,4,1,1,2,0,126.93128,37.46769179,"{""type"":""Polygon"",""coordinates"":[[[126.9328786,37.468966],[126.932536,37.4691901],[126.9321451,37.4693566],[126.931721,37.4694592],[126.93128,37.4694938],[126.9308389,37.4694592],[126.9304148,37.4693566],[126.9300239,37.4691901],[126.9296813,37.468966],[126.9294001,37.4686929],[126.9291912,37.4683814],[126.9290626,37.4680433],[126.9290191,37.4676918],[126.9290626,37.4673402],[126.9291912,37.4670022],[126.9294002,37.4666906],[126.9296813,37.4664176],[126.9300239,37.4661935],[126.9304148,37.4660269],[126.9308389,37.4659244],[126.93128,37.4658898],[126.931721,37.4659244],[126.9321451,37.4660269],[126.932536,37.4661935],[126.9328786,37.4664176],[126.9331597,37.4666906],[126.9333687,37.4670022],[126.9334973,37.4673402],[126.9335408,37.4676918],[126.9334973,37.4680433],[126.9333687,37.4683814],[126.9331598,37.4686929],[126.9328786,37.468966]]]}"
146574,2013098,1162010100,11620007,서울특별시 관악구7,서울특별시 관악구 봉천동(원당초교입구 부근),5,5,0,2,1,2,126.9555935,37.47906121,"{""type"":""Polygon"",""coordinates"":[[[126.9571925,37.4803354],[126.9568498,37.4805595],[126.9564589,37.4807261],[126.9560347,37.4808286],[126.9555935,37.4808632],[126.9551524,37.4808286],[126.9547282,37.4807261],[126.9543373,37.4805595],[126.9539946,37.4803354],[126.9537134,37.4800623],[126.9535045,37.4797508],[126.9533758,37.4794127],[126.9533324,37.4790612],[126.9533758,37.4787096],[126.9535045,37.4783716],[126.9537135,37.47806],[126.9539947,37.477787],[126.9543373,37.4775629],[126.9547283,37.4773964],[126.9551524,37.4772938],[126.9555935,37.4772592],[126.9560347,37.4772938],[126.9564588,37.4773964],[126.9568498,37.4775629],[126.9571924,37.477787],[126.9574736,37.47806],[126.9576826,37.4783716],[126.9578113,37.4787096],[126.9578547,37.4790612],[126.9578113,37.4794127],[126.9576826,37.4797508],[126.9574737,37.4800623],[126.9571925,37.4803354]]]}"
145623,2013098,1162010200,11620008,서울특별시 관악구8,서울특별시 관악구 신림동(뿌리약국 부근),5,5,0,4,1,0,126.9187767,37.4739847,"{""type"":""Polygon"",""coordinates"":[[[126.9203755,37.4752589],[126.9200329,37.475483],[126.919642,37.4756495],[126.9192179,37.4757521],[126.9187767,37.4757867],[126.9183356,37.4757521],[126.9179115,37.4756495],[126.9175206,37.475483],[126.9171779,37.4752589],[126.9168968,37.4749858],[126.9166878,37.4746743],[126.9165592,37.4743362],[126.9165157,37.4739847],[126.9165592,37.4736331],[126.9166879,37.4732951],[126.9168968,37.4729835],[126.917178,37.4727105],[126.9175206,37.4724864],[126.9179115,37.4723198],[126.9183356,37.4722173],[126.9187767,37.4721827],[126.9192178,37.4722173],[126.919642,37.4723198],[126.9200329,37.4724864],[126.9203755,37.4727105],[126.9206567,37.4729835],[126.9208656,37.4732951],[126.9209943,37.4736331],[126.9210377,37.4739847],[126.9209943,37.4743362],[126.9208657,37.4746743],[126.9206567,37.4749858],[126.9203755,37.4752589]]]}"
152325,2013098,1162010200,11620009,서울특별시 관악구9,서울특별시 관악구 신림동(미림여고입구 부근),5,5,0,4,1,0,126.9335076,37.47113712,"{""type"":""Polygon"",""coordinates"":[[[126.9351064,37.4724113],[126.9347638,37.4726354],[126.9343729,37.472802],[126.9339487,37.4729045],[126.9335076,37.4729391],[126.9330665,37.4729045],[126.9326424,37.472802],[126.9322515,37.4726354],[126.9319089,37.4724113],[126.9316277,37.4721383],[126.9314188,37.4718267],[126.9312901,37.4714887],[126.9312467,37.4711371],[126.9312902,37.4707855],[126.9314188,37.4704475],[126.9316278,37.470136],[126.9319089,37.4698629],[126.9322516,37.4696388],[126.9326424,37.4694723],[126.9330666,37.4693697],[126.9335076,37.4693351],[126.9339487,37.4693697],[126.9343728,37.4694723],[126.9347637,37.4696388],[126.9351063,37.4698629],[126.9353875,37.470136],[126.9355964,37.4704475],[126.9357251,37.4707855],[126.9357686,37.4711371],[126.9357251,37.4714887],[126.9355965,37.4718267],[126.9353875,37.4721383],[126.9351064,37.4724113]]]}"
152326,2013098,1165010100,11650001,서울특별시 서초구1,서울특별시 서초구 방배동(삼산빌딩 부근),4,4,1,2,1,0,126.9816975,37.48015215,"{""type"":""Polygon"",""coordinates"":[[[126.9832964,37.4814264],[126.9829538,37.4816505],[126.9825628,37.481817],[126.9821386,37.4819195],[126.9816975,37.4819542],[126.9812564,37.4819195],[126.9808322,37.481817],[126.9804412,37.4816505],[126.9800986,37.4814264],[126.9798174,37.4811533],[126.9796084,37.4808417],[126.9794797,37.4805037],[126.9794363,37.4801521],[126.9794798,37.4798006],[126.9796084,37.4794625],[126.9798174,37.479151],[126.9800986,37.4788779],[126.9804413,37.4786538],[126.9808322,37.4784873],[126.9812564,37.4783848],[126.9816975,37.4783501],[126.9821386,37.4783848],[126.9825628,37.4784873],[126.9829537,37.4786538],[126.9832964,37.4788779],[126.9835776,37.479151],[126.9837866,37.4794625],[126.9839152,37.4798006],[126.9839587,37.4801521],[126.9839153,37.4805037],[126.9837866,37.4808417],[126.9835776,37.4811533],[126.9832964,37.4814264]]]}"
145629,2013098,1165010800,11650002,서울특별시 서초구2,서울특별시 서초구 서초동(도일빌딩 부근),5,5,0,4,0,1,127.0140843,37.49416517,"{""type"":""Polygon"",""coordinates"":[[[127.0156835,37.4954394],[127.0153408,37.4956635],[127.0149498,37.49583],[127.0145255,37.4959326],[127.0140843,37.4959672],[127.0136431,37.4959326],[127.0132188,37.49583],[127.0128278,37.4956635],[127.0124851,37.4954394],[127.0122038,37.4951663],[127.0119948,37.4948548],[127.0118661,37.4945167],[127.0118227,37.4941652],[127.0118662,37.4938136],[127.0119949,37.4934756],[127.0122039,37.493164],[127.0124851,37.4928909],[127.0128279,37.4926668],[127.0132189,37.4925003],[127.0136431,37.4923978],[127.0140843,37.4923632],[127.0145255,37.4923978],[127.0149498,37.4925003],[127.0153408,37.4926668],[127.0156835,37.4928909],[127.0159648,37.493164],[127.0161738,37.4934756],[127.0163025,37.4938136],[127.0163459,37.4941652],[127.0163025,37.4945167],[127.0161738,37.4948548],[127.0159648,37.4951663],[127.0156835,37.4954394]]]}"
145921,2013098,1168010800,11680001,서울특별시 강남구1,서울특별시 강남구 논현동(강남을지병원사거리_도산대로_진 부근),3,3,0,1,1,1,127.0290718,37.51959773,"{""type"":""Polygon"",""coordinates"":[[[127.0306716,37.5208719],[127.0303288,37.521096],[127.0299376,37.5212626],[127.0295132,37.5213651],[127.0290718,37.5213997],[127.0286305,37.5213651],[127.028206,37.5212626],[127.0278149,37.521096],[127.0274721,37.5208719],[127.0271907,37.5205989],[127.0269816,37.5202873],[127.0268529,37.5199493],[127.0268094,37.5195977],[127.0268529,37.5192462],[127.0269817,37.5189081],[127.0271908,37.5185966],[127.0274721,37.5183235],[127.0278149,37.5180994],[127.0282061,37.5179329],[127.0286305,37.5178304],[127.0290718,37.5177957],[127.0295132,37.5178304],[127.0299376,37.5179329],[127.0303287,37.5180994],[127.0306716,37.5183235],[127.0309529,37.5185966],[127.031162,37.5189081],[127.0312907,37.5192462],[127.0313342,37.5195977],[127.0312908,37.5199493],[127.031162,37.5202873],[127.030953,37.5205989],[127.0306716,37.5208719]]]}"
145632,2013098,1168010600,11680002,서울특별시 강남구2,서울특별시 강남구 대치동(은마상가 부근),3,3,0,2,1,0,127.0625048,37.49617418,"{""type"":""Polygon"",""coordinates"":[[[127.0641041,37.4974484],[127.0637614,37.4976725],[127.0633704,37.497839],[127.0629461,37.4979416],[127.0625048,37.4979762],[127.0620636,37.4979416],[127.0616393,37.497839],[127.0612483,37.4976725],[127.0609056,37.4974484],[127.0606243,37.4971753],[127.0604153,37.4968638],[127.0602866,37.4965257],[127.0602432,37.4961742],[127.0602866,37.4958226],[127.0604154,37.4954846],[127.0606244,37.495173],[127.0609056,37.4949],[127.0612484,37.4946759],[127.0616394,37.4945093],[127.0620636,37.4944068],[127.0625048,37.4943722],[127.0629461,37.4944068],[127.0633703,37.4945093],[127.0637613,37.4946759],[127.0641041,37.4949],[127.0643853,37.495173],[127.0645943,37.4954846],[127.0647231,37.4958226],[127.0647665,37.4961742],[127.0647231,37.4965257],[127.0645944,37.4968638],[127.0643854,37.4971753],[127.0641041,37.4974484]]]}"
145631,2013098,1168010300,11680003,서울특별시 강남구3,서울특별시 강남구 개포동(구룡마을입구 부근),5,6,0,5,1,0,127.064454,37.47957034,"{""type"":""Polygon"",""coordinates"":[[[127.0660529,37.4808446],[127.0657103,37.4810687],[127.0653194,37.4812352],[127.0648952,37.4813377],[127.064454,37.4813724],[127.0640129,37.4813377],[127.0635887,37.4812352],[127.0631978,37.4810687],[127.0628551,37.4808446],[127.0625739,37.4805715],[127.0623649,37.4802599],[127.0622363,37.4799219],[127.0621928,37.4795703],[127.0622363,37.4792188],[127.062365,37.4788807],[127.0625739,37.4785692],[127.0628552,37.4782961],[127.0631978,37.478072],[127.0635887,37.4779055],[127.0640129,37.4778029],[127.064454,37.4777683],[127.0648951,37.4778029],[127.0653193,37.4779055],[127.0657102,37.478072],[127.0660529,37.4782961],[127.0663341,37.4785692],[127.0665431,37.4788807],[127.0666717,37.4792188],[127.0667152,37.4795703],[127.0666718,37.4799219],[127.0665431,37.4802599],[127.0663341,37.4805715],[127.0660529,37.4808446]]]}"
145928,2013098,1171010500,11710001,서울특별시 송파구1,서울특별시 송파구 석촌동(석촌역_백제고분로_진출_2 부근),3,3,0,1,2,0,127.1058093,37.50469298,"{""type"":""Polygon"",""coordinates"":[[[127.1074088,37.5059672],[127.107066,37.5061913],[127.106675,37.5063578],[127.1062506,37.5064604],[127.1058093,37.506495],[127.105368,37.5064604],[127.1049437,37.5063578],[127.1045526,37.5061913],[127.1042099,37.5059672],[127.1039286,37.5056941],[127.1037196,37.5053826],[127.1035909,37.5050445],[127.1035474,37.504693],[127.1035909,37.5043414],[127.1037196,37.5040034],[127.1039286,37.5036918],[127.1042099,37.5034188],[127.1045527,37.5031947],[127.1049437,37.5030281],[127.1053681,37.5029256],[127.1058093,37.502891],[127.1062506,37.5029256],[127.1066749,37.5030281],[127.107066,37.5031947],[127.1074087,37.5034188],[127.10769,37.5036918],[127.1078991,37.5040034],[127.1080278,37.5043414],[127.1080713,37.504693],[127.1080278,37.5050445],[127.1078991,37.5053826],[127.1076901,37.5056941],[127.1074088,37.5059672]]]}"
145925,2013098,1171010700,11710002,서울특별시 송파구2,서울특별시 송파구 가락동(문정동우체국 부근),4,4,0,1,2,1,127.1117872,37.4903516,"{""type"":""Polygon"",""coordinates"":[[[127.1133863,37.4916258],[127.1130436,37.4918499],[127.1126527,37.4920164],[127.1122284,37.492119],[127.1117872,37.4921536],[127.111346,37.492119],[127.1109217,37.4920164],[127.1105308,37.4918499],[127.110188,37.4916258],[127.1099068,37.4913527],[127.1096978,37.4910412],[127.1095691,37.4907031],[127.1095257,37.4903516],[127.1095692,37.49],[127.1096979,37.489662],[127.1099069,37.4893504],[127.1101881,37.4890774],[127.1105308,37.4888533],[127.1109218,37.4886868],[127.111346,37.4885842],[127.1117872,37.4885496],[127.1122284,37.4885842],[127.1126526,37.4886868],[127.1130436,37.4888533],[127.1133863,37.4890774],[127.1136675,37.4893504],[127.1138765,37.489662],[127.1140052,37.49],[127.1140487,37.4903516],[127.1140053,37.4907031],[127.1138766,37.4910412],[127.1136676,37.4913527],[127.1133863,37.4916258]]]}"
145927,2013098,1171011400,11710003,서울특별시 송파구3,서울특별시 송파구 마천동(거여삼거리 부근),4,4,0,2,2,0,127.1531811,37.49340424,"{""type"":""Polygon"",""coordinates"":[[[127.1547803,37.4946784],[127.1544376,37.4949026],[127.1540466,37.4950691],[127.1536223,37.4951716],[127.1531811,37.4952063],[127.1527399,37.4951716],[127.1523156,37.4950691],[127.1519246,37.4949026],[127.1515819,37.4946784],[127.1513007,37.4944054],[127.1510917,37.4940938],[127.150963,37.4937558],[127.1509195,37.4934042],[127.150963,37.4930527],[127.1510917,37.4927146],[127.1513007,37.4924031],[127.151582,37.49213],[127.1519247,37.4919059],[127.1523157,37.4917394],[127.1527399,37.4916369],[127.1531811,37.4916022],[127.1536223,37.4916369],[127.1540466,37.4917394],[127.1544376,37.4919059],[127.1547803,37.49213],[127.1550615,37.4924031],[127.1552705,37.4927146],[127.1553993,37.4930527],[127.1554427,37.4934042],[127.1553993,37.4937558],[127.1552706,37.4940938],[127.1550616,37.4944054],[127.1547803,37.4946784]]]}"
145926,2013098,1171010700,11710004,서울특별시 송파구4,서울특별시 송파구 가락동(GS마트입구 부근),5,5,0,4,1,0,127.1173275,37.49229814,"{""type"":""Polygon"",""coordinates"":[[[127.1189267,37.4935723],[127.118584,37.4937965],[127.118193,37.493963],[127.1177687,37.4940655],[127.1173275,37.4941002],[127.1168863,37.4940655],[127.116462,37.493963],[127.116071,37.4937965],[127.1157283,37.4935723],[127.115447,37.4932993],[127.1152381,37.4929877],[127.1151094,37.4926497],[127.1150659,37.4922981],[127.1151094,37.4919466],[127.1152381,37.4916085],[127.1154471,37.491297],[127.1157284,37.4910239],[127.1160711,37.4907998],[127.116462,37.4906333],[127.1168863,37.4905308],[127.1173275,37.4904961],[127.1177687,37.4905308],[127.1181929,37.4906333],[127.1185839,37.4907998],[127.1189266,37.4910239],[127.1192079,37.491297],[127.1194169,37.4916085],[127.1195456,37.4919466],[127.119589,37.4922981],[127.1195456,37.4926497],[127.1194169,37.4929877],[127.1192079,37.4932993],[127.1189267,37.4935723]]]}"
146882,2013098,1171010600,11710005,서울특별시 송파구5,서울특별시 송파구 삼전동(송파구민회관 부근),5,5,0,4,1,0,127.0908689,37.50414763,"{""type"":""Polygon"",""coordinates"":[[[127.0924683,37.5054218],[127.0921256,37.5056459],[127.0917345,37.5058125],[127.0913102,37.505915],[127.0908689,37.5059496],[127.0904276,37.505915],[127.0900033,37.5058125],[127.0896122,37.5056459],[127.0892695,37.5054218],[127.0889882,37.5051488],[127.0887791,37.5048372],[127.0886504,37.5044992],[127.088607,37.5041476],[127.0886505,37.5037961],[127.0887792,37.503458],[127.0889882,37.5031465],[127.0892695,37.5028734],[127.0896123,37.5026493],[127.0900033,37.5024828],[127.0904276,37.5023802],[127.0908689,37.5023456],[127.0913102,37.5023802],[127.0917345,37.5024828],[127.0921255,37.5026493],[127.0924683,37.5028734],[127.0927496,37.5031465],[127.0929586,37.503458],[127.0930873,37.5037961],[127.0931308,37.5041476],[127.0930874,37.5044992],[127.0929587,37.5048372],[127.0927496,37.5051488],[127.0924683,37.5054218]]]}"
145923,2013098,1171010700,11710006,서울특별시 송파구6,서울특별시 송파구 가락동(가락시장입구 부근),6,6,1,4,1,0,127.1097191,37.4942021,"{""type"":""Polygon"",""coordinates"":[[[127.1113184,37.4954763],[127.1109756,37.4957004],[127.1105846,37.4958669],[127.1101604,37.4959695],[127.1097191,37.4960041],[127.1092779,37.4959695],[127.1088536,37.4958669],[127.1084626,37.4957004],[127.1081199,37.4954763],[127.1078386,37.4952032],[127.1076297,37.4948917],[127.107501,37.4945536],[127.1074575,37.4942021],[127.107501,37.4938505],[127.1076297,37.4935125],[127.1078387,37.4932009],[127.10812,37.4929279],[127.1084627,37.4927038],[127.1088537,37.4925373],[127.1092779,37.4924347],[127.1097191,37.4924001],[127.1101603,37.4924347],[127.1105846,37.4925373],[127.1109756,37.4927038],[127.1113183,37.4929279],[127.1115996,37.4932009],[127.1118086,37.4935125],[127.1119373,37.4938505],[127.1119808,37.4942021],[127.1119373,37.4945536],[127.1118086,37.4948917],[127.1115996,37.4952032],[127.1113184,37.4954763]]]}"
146883,2013098,1171011300,11710007,서울특별시 송파구7,서울특별시 송파구 거여동(거여역(거여사거리) 부근),10,10,0,6,4,0,127.1454145,37.49305467,"{""type"":""Polygon"",""coordinates"":[[[127.1470137,37.4943289],[127.146671,37.494553],[127.14628,37.4947195],[127.1458557,37.4948221],[127.1454145,37.4948567],[127.1449733,37.4948221],[127.144549,37.4947195],[127.144158,37.494553],[127.1438153,37.4943289],[127.1435341,37.4940558],[127.1433251,37.4937443],[127.1431964,37.4934062],[127.1431529,37.4930546],[127.1431964,37.4927031],[127.1433251,37.4923651],[127.1435341,37.4920535],[127.1438154,37.4917804],[127.1441581,37.4915563],[127.1445491,37.4913898],[127.1449733,37.4912873],[127.1454145,37.4912527],[127.1458557,37.4912873],[127.14628,37.4913898],[127.146671,37.4915563],[127.1470137,37.4917804],[127.1472949,37.4920535],[127.1475039,37.4923651],[127.1476326,37.4927031],[127.1476761,37.4930546],[127.1476327,37.4934062],[127.147504,37.4937443],[127.147295,37.4940558],[127.1470137,37.4943289]]]}"
145934,2013098,1174010800,11740001,서울특별시 강동구1,서울특별시 강동구 성내동(성내초등교 부근),3,3,0,2,1,0,127.1212932,37.53059866,"{""type"":""Polygon"",""coordinates"":[[[127.1228932,37.5318729],[127.1225503,37.532097],[127.1221591,37.5322635],[127.1217346,37.532366],[127.1212932,37.5324007],[127.1208517,37.532366],[127.1204272,37.5322635],[127.120036,37.532097],[127.1196931,37.5318729],[127.1194118,37.5315998],[127.1192027,37.5312882],[127.1190739,37.5309502],[127.1190304,37.5305986],[127.1190739,37.5302471],[127.1192027,37.529909],[127.1194118,37.5295975],[127.1196932,37.5293244],[127.1200361,37.5291003],[127.1204273,37.5289338],[127.1208517,37.5288313],[127.1212932,37.5287967],[127.1217346,37.5288313],[127.122159,37.5289338],[127.1225502,37.5291003],[127.1228931,37.5293244],[127.1231745,37.5295975],[127.1233836,37.529909],[127.1235124,37.5302471],[127.1235559,37.5305986],[127.1235124,37.5309502],[127.1233837,37.5312882],[127.1231746,37.5315998],[127.1228932,37.5318729]]]}"
152327,2013098,1174010900,11740002,서울특별시 강동구2,서울특별시 강동구 천호동(강동구민회관 부근),3,3,0,3,0,0,127.1418875,37.54616653,"{""type"":""Polygon"",""coordinates"":[[[127.1434878,37.5474407],[127.1431448,37.5476648],[127.1427536,37.5478314],[127.142329,37.5479339],[127.1418875,37.5479685],[127.1414459,37.5479339],[127.1410213,37.5478314],[127.1406301,37.5476648],[127.1402871,37.5474407],[127.1400057,37.5471677],[127.1397965,37.5468561],[127.1396677,37.5465181],[127.1396243,37.5461665],[127.1396678,37.545815],[127.1397966,37.5454769],[127.1400057,37.5451654],[127.1402872,37.5448923],[127.1406301,37.5446682],[127.1410214,37.5445017],[127.1414459,37.5443992],[127.1418875,37.5443645],[127.142329,37.5443992],[127.1427535,37.5445017],[127.1431448,37.5446682],[127.1434877,37.5448923],[127.1437692,37.5451654],[127.1439783,37.5454769],[127.1441071,37.545815],[127.1441506,37.5461665],[127.1441072,37.5465181],[127.1439784,37.5468561],[127.1437692,37.5471677],[127.1434878,37.5474407]]]}"
145931,2013098,1174010900,11740003,서울특별시 강동구3,서울특별시 강동구 천호동(천호초교입구 부근),4,4,0,1,2,1,127.132587,37.5478135,"{""type"":""Polygon"",""coordinates"":[[[127.1341874,37.5490877],[127.1338444,37.5493118],[127.1334531,37.5494783],[127.1330286,37.5495809],[127.132587,37.5496155],[127.1321455,37.5495809],[127.1317209,37.5494783],[127.1313296,37.5493118],[127.1309866,37.5490877],[127.1307052,37.5488146],[127.130496,37.5485031],[127.1303673,37.548165],[127.1303238,37.5478135],[127.1303673,37.5474619],[127.1304961,37.5471239],[127.1307052,37.5468124],[127.1309867,37.5465393],[127.1313297,37.5463152],[127.1317209,37.5461487],[127.1321455,37.5460461],[127.132587,37.5460115],[127.1330285,37.5460461],[127.1334531,37.5461487],[127.1338444,37.5463152],[127.1341873,37.5465393],[127.1344688,37.5468124],[127.134678,37.5471239],[127.1348068,37.5474619],[127.1348503,37.5478135],[127.1348068,37.548165],[127.134678,37.5485031],[127.1344689,37.5488146],[127.1341874,37.5490877]]]}"
145929,2013098,1174010500,11740004,서울특별시 강동구4,서울특별시 강동구 길동(길동시장 부근),4,4,0,3,1,0,127.1369081,37.53458513,"{""type"":""Polygon"",""coordinates"":[[[127.1385082,37.5358593],[127.1381653,37.5360834],[127.1377741,37.53625],[127.1373496,37.5363525],[127.1369081,37.5363871],[127.1364666,37.5363525],[127.1360421,37.53625],[127.1356509,37.5360834],[127.135308,37.5358593],[127.1350266,37.5355863],[127.1348175,37.5352747],[127.1346887,37.5349367],[127.1346453,37.5345851],[127.1346888,37.5342336],[127.1348175,37.5338955],[127.1350267,37.533584],[127.1353081,37.5333109],[127.135651,37.5330868],[127.1360422,37.5329203],[127.1364667,37.5328177],[127.1369081,37.5327831],[127.1373496,37.5328177],[127.137774,37.5329203],[127.1381653,37.5330868],[127.1385082,37.5333109],[127.1387896,37.533584],[127.1389987,37.5338955],[127.1391275,37.5342336],[127.139171,37.5345851],[127.1391275,37.5349367],[127.1389987,37.5352747],[127.1387896,37.5355863],[127.1385082,37.5358593]]]}"
