사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.02E+15,2019년 8월 1일 15시,목요일,서울특별시 중구 회현동1가,소공로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,31세,상해없음,승용,남,67세,경상
2.02E+15,2019년 5월 24일 11시,금요일,서울특별시 중구 장충동2가,장충단로,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,51세,상해없음,자전거,남,67세,중상
2.02E+15,2019년 9월 19일 15시,목요일,서울특별시 중구 을지로6가,장충단로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,승용,남,67세,경상
2.02E+15,2019년 1월 4일 23시,금요일,서울특별시 중구 을지로6가,장충단로,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,여,67세,경상
2.02E+15,2019년 12월 10일 23시,화요일,서울특별시 중구 을지로4가,창경궁로,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,승용,남,67세,경상
2.02E+15,2019년 8월 28일 08시,수요일,서울특별시 중구 흥인동,퇴계로,경상사고,0,0,1,2,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,부상신고,화물,여,67세,경상
2.02E+15,2019년 1월 14일 12시,월요일,서울특별시 중구 황학동,청계천로,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,37세,상해없음,이륜,남,67세,중상
2.02E+15,2019년 3월 9일 16시,토요일,서울특별시 중구 서소문동,서소문로11길,중상사고,0,1,0,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,단일로 - 기타,승용,여,37세,상해없음,이륜,남,67세,중상
2.02E+15,2019년 1월 14일 18시,월요일,서울특별시 중구 을지로1가,을지로,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,45세,상해없음,승용,남,66세,경상
2.02E+15,2019년 5월 4일 22시,토요일,서울특별시 중구 소공동,소공로,중상사고,0,1,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,남,66세,중상
