사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.02E+15,2019년 5월 18일 02시,토요일,서울특별시 서대문구 홍은동,가좌로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,25세,기타불명,보행자,여,73세,경상
2.02E+15,2019년 1월 11일 07시,금요일,서울특별시 서대문구 홍은동,연희로41길,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,53세,상해없음,기타불명,남,73세,경상
2.02E+15,2019년 12월 18일 13시,수요일,서울특별시 서대문구 북가좌동,응암로,중상사고,0,1,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,45세,상해없음,승용,남,73세,중상
2.02E+15,2019년 11월 19일 20시,화요일,서울특별시 서대문구 충정로3가,서소문로,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,56세,상해없음,보행자,여,72세,중상
2.02E+15,2019년 1월 12일 04시,토요일,서울특별시 서대문구 합동,서소문로,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,72세,상해없음,보행자,남,72세,중상
2.02E+15,2019년 8월 17일 10시,토요일,서울특별시 서대문구 홍제동,통일로,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,44세,상해없음,승용,남,72세,상해없음
2.02E+15,2019년 8월 29일 14시,목요일,서울특별시 서대문구 홍제동,인왕시장길,사망사고,1,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,79세,상해없음,보행자,여,72세,사망
2.02E+15,2019년 1월 25일 02시,금요일,서울특별시 서대문구 대현동,신촌역로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,60세,상해없음,승용,남,72세,경상
2.02E+15,2019년 8월 2일 11시,금요일,서울특별시 서대문구 창천동,신촌로,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,자전거,여,21세,경상,승용,남,72세,상해없음
2.02E+15,2019년 10월 1일 14시,화요일,서울특별시 서대문구 연희동,수색로,경상사고,0,0,2,0,차대차 - 추돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승합,남,59세,상해없음,승합,남,72세,경상
2.02E+15,2019년 10월 28일 05시,월요일,서울특별시 서대문구 연희동,연희로,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,63세,중상,화물,남,72세,상해없음
2.02E+15,2019년 6월 19일 14시,수요일,서울특별시 서대문구 홍은동,세검정로,중상사고,0,1,1,1,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,화물,남,59세,상해없음,승용,남,72세,경상
2.02E+15,2019년 9월 2일 19시,월요일,서울특별시 서대문구 북가좌동,응암로,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,18세,상해없음,자전거,남,72세,경상
2.02E+15,2019년 9월 2일 18시,월요일,서울특별시 서대문구 북가좌동,거북골로,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,61세,상해없음,보행자,여,72세,중상
2.02E+15,2019년 9월 18일 13시,수요일,서울특별시 서대문구 북가좌동,수색로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,43세,상해없음,보행자,여,72세,중상
2.02E+15,2019년 2월 11일 16시,월요일,서울특별시 서대문구 남가좌동,모래내로15길,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,38세,상해없음,승용,남,72세,경상
2.02E+15,2019년 8월 1일 22시,목요일,서울특별시 서대문구 남가좌동,증가로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,52세,상해없음,보행자,남,72세,경상
2.02E+15,2019년 2월 23일 03시,토요일,서울특별시 서대문구 현저동,통일로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,승용,남,40세,상해없음,승용,남,71세,경상
2.02E+15,2019년 1월 23일 19시,수요일,서울특별시 서대문구 북아현동,신촌로29길,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,36세,상해없음,보행자,여,71세,중상
2.02E+15,2019년 9월 18일 14시,수요일,서울특별시 서대문구 신촌동,성산로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,기타불명,기타불명,미분류,기타불명,승용,남,71세,상해없음
2.02E+15,2019년 7월 11일 11시,목요일,서울특별시 서대문구 창천동,연세로,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승합,남,69세,상해없음,보행자,여,71세,경상
2.02E+15,2019년 5월 5일 13시,일요일,서울특별시 서대문구 연희동,모래내로,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,69세,상해없음,이륜,남,71세,중상
2.02E+15,2019년 6월 8일 18시,토요일,서울특별시 서대문구 홍은동,연희로41길,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,71세,중상
2.02E+15,2019년 12월 20일 14시,금요일,서울특별시 서대문구 북가좌동,응암로1길,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,76세,부상신고,승용,여,71세,상해없음
2.02E+15,2019년 8월 7일 19시,수요일,서울특별시 서대문구 냉천동,통일로,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,24세,상해없음,보행자,남,70세,중상
2.02E+15,2019년 9월 28일 15시,토요일,서울특별시 서대문구 현저동,통일로,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,42세,상해없음,승용,남,70세,경상
2.02E+15,2019년 12월 17일 09시,화요일,서울특별시 서대문구 북아현동,북아현로,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,43세,상해없음,보행자,남,70세,중상
2.02E+15,2019년 8월 8일 23시,목요일,서울특별시 서대문구 홍제동,통일로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,70세,상해없음,보행자,남,70세,경상
2.02E+15,2019년 9월 27일 11시,금요일,서울특별시 서대문구 연희동,가좌로,부상신고사고,0,0,0,2,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,20세,부상신고,승용,남,70세,부상신고
2.02E+15,2019년 12월 2일 11시,월요일,서울특별시 서대문구 홍은동,연희로41길,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,71세,상해없음,보행자,여,70세,중상
2.02E+15,2019년 7월 13일 11시,토요일,서울특별시 서대문구 북가좌동,증가로,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,기타불명,여,65세,상해없음,보행자,남,70세,경상
2.02E+15,2019년 4월 16일 10시,화요일,서울특별시 서대문구 남가좌동,수색로,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,자전거,남,80세,상해없음,보행자,남,70세,경상
2.02E+15,2019년 9월 22일 17시,일요일,서울특별시 서대문구 충정로3가,서소문로,경상사고,0,0,2,2,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,69세,경상
2.02E+15,2019년 7월 30일 12시,화요일,서울특별시 서대문구 미근동,통일로,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,47세,상해없음,승용,남,69세,부상신고
2.02E+15,2019년 10월 17일 17시,목요일,서울특별시 서대문구 영천동,통일로,경상사고,0,0,5,1,차대차 - 추돌,차로위반,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,부상신고,승합,남,69세,상해없음
2.02E+15,2019년 5월 5일 13시,일요일,서울특별시 서대문구 현저동,통일로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,45세,상해없음,보행자,남,69세,경상
2.02E+15,2019년 7월 30일 14시,화요일,서울특별시 서대문구 북아현동,북아현로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,76세,상해없음,보행자,여,69세,중상
2.02E+15,2019년 8월 19일 10시,월요일,서울특별시 서대문구 홍제동,세검정로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,29세,상해없음,보행자,여,69세,경상
2.02E+15,2019년 11월 28일 16시,목요일,서울특별시 서대문구 연희동,성산로,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,28세,상해없음,보행자,여,69세,중상
2.02E+15,2019년 12월 6일 08시,금요일,서울특별시 서대문구 연희동,성산로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,70세,상해없음,승용,남,69세,경상
2.02E+15,2019년 3월 7일 08시,목요일,서울특별시 서대문구 연희동,연희로11길,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,승용,여,43세,상해없음,승합,남,69세,상해없음
2.02E+15,2019년 7월 21일 18시,일요일,서울특별시 서대문구 홍은동,통일로,중상사고,0,1,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승용,남,69세,중상
2.02E+15,2019년 9월 20일 12시,금요일,서울특별시 서대문구 홍은동,연희로,중상사고,0,1,0,1,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,이륜,남,67세,상해없음,자전거,남,69세,중상
2.02E+15,2019년 11월 5일 16시,화요일,서울특별시 서대문구 북가좌동,응암로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,27세,상해없음,보행자,여,69세,중상
2.02E+15,2019년 6월 12일 19시,수요일,서울특별시 서대문구 북가좌동,응암로,경상사고,0,0,1,0,차대차 - 추돌,기타,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,59세,상해없음,승합,남,69세,경상
2.02E+15,2019년 11월 15일 06시,금요일,서울특별시 서대문구 남가좌동,증가로,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,보행자,남,69세,경상
2.02E+15,2019년 8월 1일 14시,목요일,서울특별시 서대문구 남가좌동,모래내로15길,중상사고,0,1,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,48세,중상,승용,남,69세,경상
2.02E+15,2019년 8월 30일 15시,금요일,서울특별시 서대문구 남가좌동,거북골로,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,51세,상해없음,보행자,남,69세,경상
2.02E+15,2019년 3월 19일 14시,화요일,서울특별시 서대문구 남가좌동,거북골로,부상신고사고,0,0,0,2,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,승합,남,64세,상해없음,승용,남,69세,상해없음
2.02E+15,2019년 8월 14일 18시,수요일,서울특별시 서대문구 미근동,통일로,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,49세,경상,승용,여,68세,상해없음
2.02E+15,2019년 6월 26일 12시,수요일,서울특별시 서대문구 미근동,통일로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,74세,상해없음,승용,여,68세,경상
2.02E+15,2019년 3월 22일 18시,금요일,서울특별시 서대문구 대현동,신촌역로,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,원동기,여,53세,경상,승용,남,68세,상해없음
2.02E+15,2019년 8월 25일 17시,일요일,서울특별시 서대문구 대신동,성산로,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,30세,부상신고,승용,남,68세,상해없음
2.02E+15,2019년 10월 4일 15시,금요일,서울특별시 서대문구 신촌동,성산로,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,26세,상해없음,승용,남,68세,경상
2.02E+15,2019년 9월 19일 21시,목요일,서울특별시 서대문구 창천동,성산로,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,원동기,남,29세,상해없음,자전거,여,68세,경상
2.02E+15,2019년 1월 20일 02시,일요일,서울특별시 서대문구 연희동,홍제천로,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,승용,남,68세,경상
2.02E+15,2019년 2월 18일 20시,월요일,서울특별시 서대문구 연희동,연희로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,61세,상해없음,보행자,남,68세,중상
2.02E+15,2019년 4월 27일 15시,토요일,서울특별시 서대문구 홍은동,모래내로,부상신고사고,0,0,0,1,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,자전거,남,66세,부상신고,승용,남,68세,상해없음
2.02E+15,2019년 3월 26일 20시,화요일,서울특별시 서대문구 홍은동,홍은중앙로,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,보행자,여,68세,경상
2.02E+15,2019년 2월 13일 05시,수요일,서울특별시 서대문구 북가좌동,수색로,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,60세,중상,승용,남,68세,상해없음
2.02E+15,2019년 7월 15일 18시,월요일,서울특별시 서대문구 북가좌동,증가로,중상사고,0,1,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,47세,상해없음,보행자,여,68세,중상
2.02E+15,2019년 7월 14일 21시,일요일,서울특별시 서대문구 북가좌동,불광천길,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,29세,부상신고,자전거,남,68세,상해없음
2.02E+15,2019년 9월 19일 13시,목요일,서울특별시 서대문구 북가좌동,수색로6길,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,41세,경상,승용,여,68세,경상
2.02E+15,2019년 7월 1일 10시,월요일,서울특별시 서대문구 남가좌동,거북골로,중상사고,0,1,0,1,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,이륜,남,24세,부상신고,승용,남,68세,상해없음
2.02E+15,2019년 8월 31일 17시,토요일,서울특별시 서대문구 미근동,통일로,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,62세,상해없음,승용,남,67세,중상
2.02E+15,2019년 9월 7일 00시,토요일,서울특별시 서대문구 영천동,독립문로,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,57세,상해없음,승용,남,67세,경상
2.02E+15,2019년 5월 1일 09시,수요일,서울특별시 서대문구 북아현동,북아현로,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,승용,남,67세,경상
2.02E+15,2019년 2월 22일 10시,금요일,서울특별시 서대문구 북아현동,북아현로,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,원동기,남,52세,상해없음,보행자,여,67세,중상
2.02E+15,2019년 11월 23일 15시,토요일,서울특별시 서대문구 홍제동,세검정로,중상사고,0,1,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,남,67세,경상
2.02E+15,2019년 1월 12일 16시,토요일,서울특별시 서대문구 홍제동,세검정로,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,승용,남,32세,상해없음,승용,남,67세,경상
2.02E+15,2019년 10월 18일 09시,금요일,서울특별시 서대문구 대신동,성산로,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,51세,부상신고,승용,남,67세,상해없음
2.02E+15,2019년 8월 20일 10시,화요일,서울특별시 서대문구 대신동,성산로,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승용,여,67세,중상
