사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.02E+15,2019년 2월 14일 07시,목요일,서울특별시 강동구 둔촌동,진황도로,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,49세,상해없음,보행자,여,70세,경상
2.02E+15,2019년 8월 15일 05시,목요일,서울특별시 강동구 둔촌동,양재대로,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,32세,상해없음,승용,여,70세,경상
2.02E+15,2019년 8월 20일 18시,화요일,서울특별시 강동구 암사동,고덕로,부상신고사고,0,0,0,1,차대사람 - 보도통행중,안전거리미확보,포장 - 건조,맑음,기타 - 기타,자전거,남,13세,상해없음,보행자,여,70세,부상신고
2.02E+15,2019년 7월 23일 16시,화요일,서울특별시 강동구 암사동,상암로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,47세,상해없음,보행자,여,70세,중상
2.02E+15,2019년 12월 15일 07시,일요일,서울특별시 강동구 성내동,올림픽로,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,63세,상해없음,승합,남,70세,경상
2.02E+15,2019년 9월 2일 13시,월요일,서울특별시 강동구 성내동,천호대로162길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,28세,상해없음,보행자,여,70세,중상
2.02E+15,2019년 5월 1일 16시,수요일,서울특별시 강동구 성내동,성내로,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,34세,상해없음,자전거,여,70세,중상
2.02E+15,2019년 8월 31일 14시,토요일,서울특별시 강동구 성내동,올림픽로,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,이륜,남,26세,경상,승용,남,70세,상해없음
2.02E+15,2019년 8월 7일 14시,수요일,서울특별시 강동구 천호동,천중로,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,52세,상해없음,보행자,여,70세,중상
2.02E+15,2019년 12월 1일 21시,일요일,서울특별시 강동구 천호동,진황도로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,이륜,남,39세,상해없음,보행자,여,70세,중상
2.02E+15,2019년 1월 24일 22시,목요일,서울특별시 강동구 명일동,동남로,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,승용,남,69세,상해없음
2.02E+15,2019년 4월 16일 17시,화요일,서울특별시 강동구 길동,천중로,중상사고,0,2,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,60세,상해없음,이륜,남,69세,중상
