사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.01911E+15,2019년 11월 15일 18시,금요일,서울특별시 구로구 구로동,구로중앙로,중상사고,0,1,0,0,차대차 - 후진중충돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,화물,남,25세,상해없음,이륜,남,72세,중상
2.01903E+15,2019년 3월 5일 05시,화요일,서울특별시 구로구 가리봉동,남부순환로,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,67세,상해없음,승용,남,72세,상해없음
2.01904E+15,2019년 4월 24일 05시,수요일,서울특별시 구로구 가리봉동,남부순환로,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,승합,남,63세,상해없음,자전거,여,72세,경상
2.01901E+15,2019년 1월 13일 17시,일요일,서울특별시 구로구 고척동,경인로,경상사고,0,0,2,0,차대차 - 측면충돌,차로위반,포장 - 건조,기타,단일로 - 기타,이륜,남,37세,경상,승용,남,72세,경상
2.01909E+15,2019년 9월 10일 10시,화요일,서울특별시 구로구 개봉동,개봉로,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,56세,상해없음,화물,남,72세,경상
2.01912E+15,2019년 12월 17일 18시,화요일,서울특별시 구로구 오류동,오리로,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,59세,상해없음,보행자,남,72세,부상신고
2.01912E+15,2019년 12월 24일 04시,화요일,서울특별시 구로구 오류동,경인로,중상사고,0,1,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,화물,남,43세,상해없음,보행자,여,72세,중상
2.01908E+15,2019년 8월 14일 18시,수요일,서울특별시 구로구 오류동,오리로,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,59세,상해없음,화물,남,72세,경상
2.01912E+15,2019년 12월 12일 18시,목요일,서울특별시 구로구 신도림동,경인로67길,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,68세,상해없음,보행자,남,71세,중상
2.01905E+15,2019년 5월 29일 19시,수요일,서울특별시 구로구 신도림동,구로중앙로42길,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,70세,상해없음,이륜,여,71세,경상
2.0191E+15,2019년 10월 13일 23시,일요일,서울특별시 구로구 구로동,구로중앙로31길,중상사고,0,1,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,72세,상해없음,보행자,여,71세,중상
2.01903E+15,2019년 3월 12일 17시,화요일,서울특별시 구로구 구로동,시흥대로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,59세,상해없음,보행자,남,71세,중상
2.01902E+15,2019년 2월 14일 21시,목요일,서울특별시 구로구 구로동,도림로,중상사고,0,1,0,0,차대사람 - 기타,기타,포장 - 건조,맑음,기타 - 기타,승합,남,58세,상해없음,보행자,남,71세,중상
2.01907E+15,2019년 7월 25일 23시,목요일,서울특별시 구로구 구로동,구로중앙로,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,맑음,단일로 - 교량,승용,남,30세,상해없음,승용,남,71세,부상신고
2.01911E+15,2019년 11월 22일 17시,금요일,서울특별시 구로구 구로동,구로동로,경상사고,0,0,1,0,차대차 - 측면충돌,기타,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,56세,상해없음,이륜,여,71세,경상
2.01911E+15,2019년 11월 5일 18시,화요일,서울특별시 구로구 구로동,구로동로35길,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,48세,상해없음,보행자,여,71세,중상
2.01908E+15,2019년 8월 6일 05시,화요일,서울특별시 구로구 구로동,새말로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,38세,상해없음,자전거,남,71세,경상
2.01907E+15,2019년 7월 8일 11시,월요일,서울특별시 구로구 구로동,시흥대로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,여,55세,경상,승용,남,71세,상해없음
2.0191E+15,2019년 10월 9일 18시,수요일,서울특별시 구로구 구로동,디지털로32길,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,이륜,여,61세,경상,승용,남,71세,상해없음
2.01911E+15,2019년 11월 13일 20시,수요일,서울특별시 구로구 구로동,경인로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,26세,상해없음,보행자,남,71세,중상
2.01906E+15,2019년 6월 13일 07시,목요일,서울특별시 구로구 구로동,구로동로25길,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,54세,상해없음,보행자,여,71세,경상
2.01909E+15,2019년 9월 10일 12시,화요일,서울특별시 구로구 가리봉동,구로동로,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,흐림,교차로 - 교차로부근,이륜,남,27세,부상신고,승용,남,71세,상해없음
2.01901E+15,2019년 1월 1일 00시,화요일,서울특별시 구로구 고척동,경인로47길,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,23세,상해없음,승용,남,71세,경상
2.01912E+15,2019년 12월 5일 21시,목요일,서울특별시 구로구 오류동,서해안로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,여,58세,상해없음,보행자,여,71세,경상
2.01912E+15,2019년 12월 13일 04시,금요일,서울특별시 구로구 항동,서해안로,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,52세,상해없음,보행자,여,71세,경상
2.01911E+15,2019년 11월 6일 18시,수요일,서울특별시 구로구 구로동,남부순환로,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,62세,상해없음,승용,남,70세,경상
2.01901E+15,2019년 1월 22일 15시,화요일,서울특별시 구로구 구로동,구로동로,부상신고사고,0,0,0,1,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,53세,기타불명,승합,남,70세,상해없음
