사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.02E+15,2019년 6월 8일 10시,토요일,서울특별시 강남구 도곡동,남부순환로,경상사고,0,0,2,0,차대차 - 기타,과속,포장 - 건조,맑음,단일로 - 기타,승용,남,22세,상해없음,승용,남,73세,경상
2.02E+15,2019년 2월 16일 08시,토요일,서울특별시 강남구 청담동,도산대로,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,36세,상해없음,승용,남,74세,경상
2.02E+15,2019년 6월 26일 08시,수요일,서울특별시 강남구 삼성동,영동대로,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,74세,상해없음,승용,남,74세,경상
2.02E+15,2019년 10월 4일 15시,금요일,서울특별시 강남구 대치동,양재천로,중상사고,0,2,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,70세,상해없음,승합,남,74세,중상
2.02E+15,2019년 6월 10일 09시,월요일,서울특별시 강남구 대치동,삼성로,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,50세,상해없음,승용,남,74세,경상
2.02E+15,2019년 7월 28일 03시,일요일,서울특별시 강남구 신사동,언주로,중상사고,0,1,4,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,74세,경상
2.02E+15,2019년 9월 21일 11시,토요일,서울특별시 강남구 압구정동,언주로,경상사고,0,0,3,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,승용,여,42세,경상,승용,남,74세,경상
2.02E+15,2019년 12월 19일 14시,목요일,서울특별시 강남구 도곡동,남부순환로,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,73세,상해없음,승용,남,74세,상해없음
2.02E+15,2019년 2월 21일 17시,목요일,서울특별시 강남구 도곡동,논현로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,44세,경상,승용,남,74세,상해없음
2.02E+15,2019년 1월 5일 06시,토요일,서울특별시 강남구 도곡동,남부순환로,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,39세,상해없음,승용,남,74세,경상
2.02E+15,2019년 4월 8일 05시,월요일,서울특별시 강남구 역삼동,서초대로,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,68세,상해없음,승용,남,75세,중상
