사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.01912E+15,2019년 12월 31일 21시,화요일,서울특별시 강서구 화곡동,까치산로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,45세,상해없음,보행자,여,69세,중상
2.01906E+15,2019년 6월 28일 18시,금요일,서울특별시 강서구 화곡동,곰달래로53길,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,여,28세,상해없음,보행자,여,69세,경상
2.01902E+15,2019년 2월 27일 18시,수요일,서울특별시 강서구 가양동,올림픽대로,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,42세,상해없음,승용,남,69세,상해없음
2.01903E+15,2019년 3월 25일 12시,월요일,서울특별시 강서구 가양동,양천로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,보행자,남,69세,중상
2.01908E+15,2019년 8월 30일 07시,금요일,서울특별시 강서구 가양동,화곡로73길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 기타,맑음,단일로 - 기타,자전거,남,36세,상해없음,보행자,여,69세,중상
2.01903E+15,2019년 3월 19일 05시,화요일,서울특별시 강서구 방화동,공항대로,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,73세,상해없음,승용,남,69세,경상
2.01903E+15,2019년 3월 5일 08시,화요일,서울특별시 강서구 방화동,양천로27길,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,남,69세,경상
2.01901E+15,2019년 1월 2일 21시,수요일,서울특별시 강서구 염창동,양천로,중상사고,0,1,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,47세,상해없음,승용,남,68세,경상
2.01907E+15,2019년 7월 16일 17시,화요일,서울특별시 강서구 화곡동,곰달래로53길,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,70세,상해없음,보행자,여,68세,경상
2.01911E+15,2019년 11월 27일 23시,수요일,서울특별시 강서구 화곡동,강서로5나길,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,기타,교차로 - 교차로안,승용,남,24세,상해없음,승용,남,68세,경상
2.01902E+15,2019년 2월 2일 04시,토요일,서울특별시 강서구 화곡동,곰달래로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로안,승용,남,33세,상해없음,승용,남,68세,경상
2.01904E+15,2019년 4월 22일 23시,월요일,서울특별시 강서구 화곡동,초록마을로,경상사고,0,0,2,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,남,25세,경상,승용,남,68세,경상
2.01907E+15,2019년 7월 25일 13시,목요일,서울특별시 강서구 화곡동,강서로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,64세,상해없음,승용,남,68세,경상
2.01908E+15,2019년 8월 16일 10시,금요일,서울특별시 강서구 화곡동,강서로5길,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,화물,남,60세,상해없음,승용,남,68세,경상
2.01901E+15,2019년 1월 24일 19시,목요일,서울특별시 강서구 화곡동,화곡로,경상사고,0,0,2,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,경상,승용,남,68세,경상
2.01912E+15,2019년 12월 12일 16시,목요일,서울특별시 강서구 화곡동,곰달래로,중상사고,0,1,0,0,차대사람 - 횡단중,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,보행자,여,68세,중상
2.01909E+15,2019년 9월 17일 00시,화요일,서울특별시 강서구 화곡동,화곡로,경상사고,0,0,4,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,22세,부상신고,승용,남,68세,상해없음
2.01908E+15,2019년 8월 30일 15시,금요일,서울특별시 강서구 내발산동,수명로,중상사고,0,1,7,2,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,여,41세,상해없음,승합,남,68세,경상
2.01901E+15,2019년 1월 17일 18시,목요일,서울특별시 강서구 내발산동,공항대로42길,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,42세,상해없음,보행자,여,68세,경상
2.01904E+15,2019년 4월 5일 21시,금요일,서울특별시 강서구 공항동,공항대로,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,26세,상해없음,승용,남,68세,경상
2.01909E+15,2019년 9월 10일 13시,화요일,서울특별시 강서구 공항동,공항대로,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 젖음/습기,비,단일로 - 기타,이륜,남,50세,상해없음,보행자,여,68세,경상
2.01912E+15,2019년 12월 12일 06시,목요일,서울특별시 강서구 방화동,하늘길,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,승용,남,68세,경상
